transaction_id,customer_id,transaction_amount,transaction_date,payment_method,ip_address,fraud_label
2180,974,29.9,2024-05-20 20:37:44,Wire Transfer,192.168.54.143,0
2181,384,11.45,2024-02-01 20:37:44,Paypal,192.168.134.220,0
2182,260,41.8,2024-10-12 20:37:44,Wire Transfer,192.168.163.203,0
2183,414,52.43,2024-01-18 20:37:44,Paypal,192.168.136.57,0
2184,991,18.02,2024-06-28 20:37:44,Wire Transfer,192.168.246.178,0
2185,358,30.81,2024-10-13 20:37:44,Paypal,192.168.177.115,0
2186,75,16.38,2024-10-02 20:37:44,Wire Transfer,192.168.243.216,0
2187,355,23.05,2024-04-27 20:37:44,Paypal,192.168.149.241,0
2188,584,8.69,2024-04-20 20:37:44,Debit Card,192.168.123.36,0
2189,771,108.38,2024-08-16 20:37:44,Wire Transfer,192.168.71.69,0
2190,910,0.5,2023-12-25 20:37:44,Debit Card,192.168.58.63,0
2191,188,107.03,2024-10-10 20:37:44,Wire Transfer,192.168.221.16,0
2192,973,42.39,2024-08-02 20:37:44,Wire Transfer,192.168.134.78,0
2193,685,20.15,2024-05-03 20:37:44,Wire Transfer,192.168.122.180,0
2194,992,64.2,2024-10-28 20:37:44,Credit Card,192.168.2.217,0
2195,290,35.44,2024-08-10 20:37:44,Paypal,192.168.223.114,0
2196,45,34.57,2024-10-10 20:37:44,Debit Card,192.168.114.205,0
2197,573,5.83,2024-04-10 20:37:44,Debit Card,192.168.124.146,0
2198,83,24.68,2024-10-02 20:37:44,Wire Transfer,192.168.209.237,0
2199,123,13.79,2023-12-04 20:37:44,Debit Card,192.168.220.204,0
2200,358,0.79,2024-09-10 20:37:44,Debit Card,192.168.163.86,0
2201,528,22.32,2024-01-20 20:37:44,Debit Card,192.168.167.129,0
2202,66,4.71,2023-11-15 20:37:44,Debit Card,192.168.254.165,0
2203,936,14.84,2024-06-19 20:37:44,Credit Card,192.168.21.1,0
2204,657,4.85,2024-05-13 20:37:44,Wire Transfer,192.168.132.224,0
2205,375,5.32,2024-01-29 20:37:44,Debit Card,192.168.58.1,0
2206,162,11.1,2024-07-20 20:37:44,Credit Card,192.168.141.174,0
2207,746,439.99,2024-03-24 20:37:44,Credit Card,192.168.175.209,0
2208,380,0.11,2024-10-19 20:37:44,Wire Transfer,192.168.204.7,0
2209,656,50.9,2024-06-17 20:37:44,Paypal,192.168.247.51,0
2210,358,7.61,2024-06-16 20:37:44,Paypal,192.168.247.3,0
2211,188,126.68,2023-12-29 20:37:44,Paypal,192.168.178.154,0
2212,322,4.92,2024-05-27 20:37:44,Debit Card,192.168.31.100,0
2213,450,155.12,2024-06-22 20:37:44,Wire Transfer,192.168.62.154,0
2214,474,47.2,2024-04-20 20:37:44,Paypal,192.168.195.108,0
2215,13,0.06,2024-03-10 20:37:44,Debit Card,192.168.55.156,0
2216,184,112.22,2024-07-19 20:37:44,Wire Transfer,192.168.44.81,0
2217,111,36.88,2024-04-22 20:37:44,Debit Card,192.168.166.239,0
2218,927,15.24,2023-12-31 20:37:44,Paypal,192.168.30.66,0
2219,508,72.9,2024-02-24 20:37:44,Paypal,192.168.136.14,0
2220,290,130.64,2024-02-28 20:37:44,Credit Card,192.168.101.227,0
2221,295,33.05,2024-10-17 20:37:44,Credit Card,192.168.106.103,0
2222,451,18.96,2024-03-08 20:37:44,Wire Transfer,192.168.62.75,0
2223,904,77.78,2023-12-06 20:37:44,Debit Card,192.168.191.79,0
2224,215,57.25,2024-01-03 20:37:44,Debit Card,192.168.194.229,0
2225,974,109.8,2023-12-27 20:37:44,Paypal,192.168.107.96,0
2226,632,58.97,2024-08-14 20:37:44,Paypal,192.168.40.141,0
2227,894,13.95,2024-04-04 20:37:44,Wire Transfer,192.168.107.17,0
2228,567,134.16,2023-11-19 20:37:44,Credit Card,192.168.15.161,0
2229,27,5.54,2024-10-13 20:37:44,Paypal,192.168.243.16,0
2230,630,15.59,2024-01-24 20:37:44,Debit Card,192.168.243.13,0
2231,733,36.72,2024-01-25 20:37:44,Paypal,192.168.247.214,0
2232,231,41.71,2023-11-27 20:37:44,Credit Card,192.168.151.36,0
2233,565,0.77,2024-03-31 20:37:44,Debit Card,192.168.43.178,0
2234,807,75.84,2023-11-23 20:37:44,Credit Card,192.168.114.74,0
2235,321,22.44,2024-05-15 20:37:44,Wire Transfer,192.168.81.94,0
2236,913,26.08,2024-06-14 20:37:44,Wire Transfer,192.168.141.30,0
2237,233,82.87,2024-03-27 20:37:44,Credit Card,192.168.185.238,0
2238,670,23.84,2023-11-24 20:37:44,Debit Card,192.168.30.199,0
2239,437,2.42,2024-05-07 20:37:44,Credit Card,192.168.10.99,0
2240,781,9.71,2024-01-20 20:37:44,Paypal,192.168.194.94,0
2241,533,156.07,2024-09-29 20:37:44,Paypal,192.168.211.39,0
2242,403,3.65,2024-05-02 20:37:44,Credit Card,192.168.37.252,0
2243,53,21.92,2024-08-22 20:37:44,Paypal,192.168.131.89,0
2244,787,34.98,2024-04-18 20:37:44,Credit Card,192.168.162.247,0
2245,313,33.99,2024-02-05 20:37:44,Paypal,192.168.250.214,0
2246,281,0.2,2024-02-11 20:37:44,Credit Card,192.168.166.14,0
2247,726,34.77,2024-10-08 20:37:44,Paypal,192.168.192.39,0
2248,31,24.21,2024-06-20 20:37:44,Debit Card,192.168.182.130,0
2249,337,178.92,2024-03-03 20:37:44,Debit Card,192.168.224.43,0
2250,183,8.67,2024-01-20 20:37:44,Paypal,192.168.181.131,0
2251,23,21.86,2024-08-03 20:37:44,Credit Card,192.168.169.8,0
2252,544,27.19,2024-06-26 20:37:44,Paypal,192.168.218.96,0
2253,446,24.77,2024-02-06 20:37:44,Wire Transfer,192.168.203.242,1
2254,74,54.81,2024-01-02 20:37:44,Wire Transfer,192.168.191.65,0
2255,10,12.14,2024-01-12 20:37:44,Credit Card,192.168.79.132,0
2256,484,12.49,2024-09-27 20:37:44,Paypal,192.168.68.92,0
2257,456,65.32,2024-07-12 20:37:44,Paypal,192.168.10.75,0
2258,566,34.69,2024-04-03 20:37:44,Debit Card,192.168.178.151,0
2259,564,26.82,2024-09-24 20:37:44,Credit Card,192.168.61.47,0
2260,660,9.27,2024-03-18 20:37:44,Wire Transfer,192.168.3.231,0
2261,160,10.38,2024-09-22 20:37:44,Wire Transfer,192.168.103.17,0
2262,882,0.53,2024-04-25 20:37:44,Credit Card,192.168.22.116,0
2263,14,4.79,2024-08-17 20:37:44,Wire Transfer,192.168.91.248,0
2264,178,40.69,2024-10-09 20:37:44,Credit Card,192.168.144.208,0
2265,412,111.22,2024-06-01 20:37:44,Wire Transfer,192.168.104.3,0
2266,878,16.93,2024-08-30 20:37:44,Wire Transfer,192.168.52.111,0
2267,53,19.86,2024-11-01 20:37:44,Credit Card,192.168.161.42,0
2268,408,6.14,2024-09-18 20:37:44,Credit Card,192.168.130.39,0
2269,847,24.6,2024-09-25 20:37:44,Wire Transfer,192.168.46.48,0
2270,22,1.9,2024-01-21 20:37:44,Wire Transfer,192.168.27.252,0
2271,30,124.81,2024-01-14 20:37:44,Debit Card,192.168.15.7,0
2272,703,55.91,2024-10-02 20:37:44,Paypal,192.168.109.185,0
2273,260,234.15,2023-11-20 20:37:44,Credit Card,192.168.42.9,0
2274,205,107.2,2024-03-23 20:37:44,Credit Card,192.168.105.134,0
2275,59,32.03,2024-02-21 20:37:44,Paypal,192.168.248.185,0
2276,471,36.67,2024-09-02 20:37:44,Debit Card,192.168.76.30,0
2277,776,10.57,2024-05-14 20:37:44,Wire Transfer,192.168.183.84,0
2278,466,31.0,2023-11-18 20:37:44,Wire Transfer,192.168.126.84,0
2279,12,116.67,2024-05-07 20:37:44,Debit Card,192.168.54.110,0
2280,631,2.61,2024-04-22 20:37:44,Debit Card,192.168.27.84,0
2281,927,99.59,2024-10-27 20:37:44,Paypal,192.168.187.7,0
2282,974,20.85,2024-04-09 20:37:44,Paypal,192.168.168.104,0
2283,290,114.89,2024-04-03 20:37:44,Wire Transfer,192.168.222.72,0
2284,850,141.41,2024-01-28 20:37:44,Debit Card,192.168.2.142,1
2285,760,55.56,2024-03-10 20:37:44,Debit Card,192.168.138.50,0
2286,354,54.6,2023-11-19 20:37:44,Wire Transfer,192.168.146.18,0
2287,639,30.14,2024-02-25 20:37:44,Wire Transfer,192.168.16.52,0
2288,75,90.25,2024-09-12 20:37:44,Wire Transfer,192.168.197.180,0
2289,873,163.0,2024-10-04 20:37:44,Wire Transfer,192.168.159.229,0
2290,716,74.6,2023-12-17 20:37:44,Wire Transfer,192.168.84.151,1
2291,561,48.63,2024-04-30 20:37:44,Paypal,192.168.96.42,0
2292,591,46.67,2023-12-12 20:37:44,Wire Transfer,192.168.209.190,0
2293,441,94.68,2024-09-20 20:37:44,Debit Card,192.168.205.113,0
2294,991,38.96,2024-10-08 20:37:44,Credit Card,192.168.178.205,0
2295,241,81.45,2024-08-03 20:37:44,Paypal,192.168.209.124,0
2296,861,35.55,2024-09-27 20:37:44,Debit Card,192.168.15.90,0
2297,154,3.22,2023-11-24 20:37:44,Credit Card,192.168.172.220,1
2298,786,24.22,2023-12-11 20:37:44,Paypal,192.168.42.45,0
2299,96,29.39,2024-01-04 20:37:44,Wire Transfer,192.168.94.107,0
2300,726,7.64,2024-09-23 20:37:44,Paypal,192.168.163.22,0
2301,294,5.41,2024-02-13 20:37:44,Wire Transfer,192.168.128.202,0
2302,209,38.34,2024-01-03 20:37:44,Wire Transfer,192.168.203.38,0
2303,343,4.45,2024-09-07 20:37:44,Wire Transfer,192.168.97.198,0
2304,88,18.04,2024-10-21 20:37:44,Credit Card,192.168.192.101,0
2305,818,68.25,2023-11-28 20:37:44,Paypal,192.168.7.246,0
2306,776,166.82,2024-07-31 20:37:44,Wire Transfer,192.168.44.76,0
2307,937,63.27,2024-10-03 20:37:44,Debit Card,192.168.7.194,0
2308,390,245.49,2024-07-25 20:37:44,Paypal,192.168.60.1,0
2309,325,59.92,2024-08-09 20:37:44,Debit Card,192.168.62.87,0
2310,940,17.39,2024-01-06 20:37:44,Credit Card,192.168.89.18,1
2311,889,55.75,2024-05-08 20:37:44,Credit Card,192.168.108.135,0
2312,832,60.56,2024-04-07 20:37:44,Paypal,192.168.115.54,0
2313,157,23.24,2024-10-12 20:37:44,Credit Card,192.168.67.93,0
2314,668,0.89,2024-10-04 20:37:44,Credit Card,192.168.138.189,0
2315,651,60.73,2023-12-25 20:37:44,Paypal,192.168.59.187,0
2316,633,1.1,2024-10-22 20:37:44,Debit Card,192.168.235.69,0
2317,577,49.87,2023-11-30 20:37:44,Wire Transfer,192.168.191.98,0
2318,619,8.93,2024-04-27 20:37:44,Paypal,192.168.8.206,0
2319,659,41.69,2024-08-23 20:37:44,Paypal,192.168.232.55,0
2320,137,35.05,2024-05-26 20:37:44,Wire Transfer,192.168.134.129,0
2321,923,0.68,2024-08-11 20:37:44,Debit Card,192.168.56.225,0
2322,674,22.54,2024-02-19 20:37:44,Wire Transfer,192.168.104.203,0
2323,428,45.95,2024-04-15 20:37:44,Wire Transfer,192.168.114.88,0
2324,452,94.39,2024-04-11 20:37:44,Debit Card,192.168.138.108,0
2325,612,109.75,2024-02-12 20:37:44,Debit Card,192.168.244.23,0
2326,850,33.07,2024-02-20 20:37:44,Wire Transfer,192.168.144.101,0
2327,911,65.18,2024-02-10 20:37:44,Wire Transfer,192.168.144.56,0
2328,819,19.02,2023-12-03 20:37:44,Paypal,192.168.108.95,0
2329,141,20.94,2024-04-09 20:37:44,Debit Card,192.168.6.30,0
2330,83,10.81,2024-09-06 20:37:44,Credit Card,192.168.191.229,0
2331,177,41.27,2024-10-28 20:37:44,Debit Card,192.168.129.51,0
2332,198,18.89,2024-04-13 20:37:44,Wire Transfer,192.168.106.89,0
2333,624,4.41,2024-01-02 20:37:44,Wire Transfer,192.168.127.46,0
2334,568,57.76,2024-05-19 20:37:44,Wire Transfer,192.168.121.149,1
2335,972,61.51,2024-02-27 20:37:44,Wire Transfer,192.168.99.166,0
2336,691,22.31,2024-07-31 20:37:44,Credit Card,192.168.69.63,0
2337,421,3.99,2024-10-24 20:37:44,Debit Card,192.168.241.50,0
2338,401,27.78,2024-04-26 20:37:44,Credit Card,192.168.12.69,0
2339,698,29.2,2024-02-25 20:37:44,Credit Card,192.168.254.73,0
2340,471,55.23,2024-03-10 20:37:44,Wire Transfer,192.168.44.52,0
2341,218,18.95,2023-11-27 20:37:44,Credit Card,192.168.9.227,0
2342,925,57.38,2024-03-05 20:37:44,Wire Transfer,192.168.193.118,0
2343,929,102.59,2024-07-27 20:37:44,Wire Transfer,192.168.239.10,0
2344,828,13.56,2024-05-11 20:37:44,Wire Transfer,192.168.46.103,0
2345,987,192.97,2024-06-07 20:37:44,Credit Card,192.168.228.186,0
2346,729,24.42,2024-01-27 20:37:44,Wire Transfer,192.168.37.52,0
2347,632,15.55,2024-05-24 20:37:44,Credit Card,192.168.240.99,0
2348,951,27.37,2024-09-23 20:37:44,Debit Card,192.168.81.13,0
2349,906,4.96,2024-09-27 20:37:44,Wire Transfer,192.168.134.186,0
2350,175,6.72,2023-12-24 20:37:44,Paypal,192.168.101.128,0
2351,23,26.76,2024-01-08 20:37:44,Paypal,192.168.48.160,0
2352,725,71.87,2024-04-02 20:37:44,Paypal,192.168.11.81,0
2353,917,115.29,2024-11-08 20:37:44,Paypal,192.168.5.6,0
2354,235,54.65,2024-04-23 20:37:44,Paypal,192.168.202.117,0
2355,13,5.56,2024-06-18 20:37:44,Credit Card,192.168.225.222,0
2356,101,55.74,2024-10-12 20:37:44,Debit Card,192.168.149.42,0
2357,929,50.45,2023-12-03 20:37:44,Credit Card,192.168.81.155,0
2358,536,81.93,2023-12-07 20:37:44,Wire Transfer,192.168.3.60,0
2359,876,87.22,2024-02-05 20:37:44,Debit Card,192.168.221.194,0
2360,523,101.32,2024-09-29 20:37:44,Debit Card,192.168.93.49,0
2361,785,26.73,2023-12-13 20:37:44,Debit Card,192.168.228.34,0
2362,452,59.84,2024-06-15 20:37:44,Debit Card,192.168.37.42,0
2363,431,15.62,2023-11-30 20:37:44,Paypal,192.168.193.188,0
2364,793,365.88,2024-05-15 20:37:44,Wire Transfer,192.168.218.1,0
2365,606,9.64,2023-12-30 20:37:44,Debit Card,192.168.187.250,0
2366,713,0.51,2023-12-20 20:37:44,Debit Card,192.168.132.103,0
2367,533,8.06,2024-05-26 20:37:44,Paypal,192.168.142.110,0
2368,852,74.78,2024-07-09 20:37:44,Credit Card,192.168.146.34,0
2369,979,29.6,2024-08-27 20:37:44,Credit Card,192.168.1.53,0
2370,723,29.67,2024-03-15 20:37:44,Credit Card,192.168.22.208,0
2371,652,155.08,2024-03-05 20:37:44,Wire Transfer,192.168.189.150,0
2372,293,126.06,2024-02-20 20:37:44,Credit Card,192.168.178.16,0
2373,810,18.64,2024-03-02 20:37:44,Debit Card,192.168.156.220,0
2374,913,11.73,2023-11-18 20:37:44,Paypal,192.168.119.86,1
2375,101,94.35,2024-07-21 20:37:44,Paypal,192.168.248.198,0
2376,502,118.23,2024-05-13 20:37:44,Credit Card,192.168.217.42,0
2377,304,39.0,2024-05-05 20:37:44,Paypal,192.168.194.71,0
2378,871,49.63,2024-01-06 20:37:44,Debit Card,192.168.117.209,0
2379,540,14.85,2024-04-16 20:37:44,Credit Card,192.168.163.20,0
2380,553,80.67,2024-03-20 20:37:44,Debit Card,192.168.108.130,0
2381,355,50.0,2024-10-16 20:37:44,Wire Transfer,192.168.7.224,0
2382,303,35.01,2024-10-14 20:37:44,Debit Card,192.168.177.211,0
2383,496,3.1,2024-04-05 20:37:44,Debit Card,192.168.204.9,0
2384,658,123.81,2023-11-29 20:37:44,Debit Card,192.168.27.206,0
2385,768,47.78,2024-10-30 20:37:44,Debit Card,192.168.130.85,0
2386,974,10.7,2024-10-23 20:37:44,Wire Transfer,192.168.196.60,0
2387,227,46.62,2024-03-09 20:37:44,Credit Card,192.168.243.213,0
2388,236,56.58,2024-04-17 20:37:44,Debit Card,192.168.112.86,0
2389,873,37.3,2024-02-25 20:37:44,Credit Card,192.168.177.130,0
2390,892,63.31,2024-07-20 20:37:44,Paypal,192.168.145.83,0
2391,455,43.55,2024-04-18 20:37:44,Debit Card,192.168.104.88,0
2392,13,147.6,2024-10-13 20:37:44,Debit Card,192.168.20.230,1
2393,210,2.76,2024-08-30 20:37:44,Paypal,192.168.204.217,0
2394,741,5.62,2024-05-17 20:37:44,Credit Card,192.168.126.215,0
2395,397,9.54,2024-04-21 20:37:44,Wire Transfer,192.168.242.251,0
2396,100,58.59,2024-03-06 20:37:44,Debit Card,192.168.98.160,0
2397,31,51.87,2024-07-14 20:37:44,Paypal,192.168.51.88,0
2398,898,111.31,2024-10-31 20:37:44,Paypal,192.168.170.63,0
2399,528,66.0,2024-08-15 20:37:44,Debit Card,192.168.89.189,0
2400,649,35.5,2024-10-17 20:37:44,Credit Card,192.168.190.131,0
2401,329,240.38,2024-03-14 20:37:44,Credit Card,192.168.89.92,0
2402,166,15.47,2024-08-28 20:37:44,Debit Card,192.168.76.26,0
2403,459,89.55,2024-10-13 20:37:44,Paypal,192.168.176.108,0
2404,822,27.83,2023-11-26 20:37:44,Debit Card,192.168.8.133,0
2405,952,52.31,2024-08-20 20:37:44,Wire Transfer,192.168.139.42,0
2406,982,64.96,2024-08-17 20:37:44,Wire Transfer,192.168.227.219,0
2407,993,50.22,2024-04-24 20:37:44,Credit Card,192.168.119.169,0
2408,100,7.57,2024-09-27 20:37:44,Wire Transfer,192.168.108.230,0
2409,621,29.26,2024-02-20 20:37:44,Paypal,192.168.147.176,0
2410,855,41.21,2024-08-09 20:37:44,Wire Transfer,192.168.181.183,0
2411,173,94.54,2023-12-06 20:37:44,Debit Card,192.168.120.189,0
2412,749,29.32,2024-08-17 20:37:44,Paypal,192.168.160.46,0
2413,162,125.51,2024-01-14 20:37:44,Credit Card,192.168.92.164,1
2414,905,29.02,2024-01-18 20:37:44,Credit Card,192.168.146.74,0
2415,728,39.79,2024-06-27 20:37:44,Wire Transfer,192.168.96.18,0
2416,776,79.55,2024-02-02 20:37:44,Credit Card,192.168.140.115,0
2417,263,43.74,2024-09-11 20:37:44,Debit Card,192.168.72.225,0
2418,804,161.22,2023-11-16 20:37:44,Paypal,192.168.46.183,0
2419,274,53.99,2023-12-03 20:37:44,Debit Card,192.168.38.206,0
2420,3,36.98,2024-03-13 20:37:44,Debit Card,192.168.130.9,0
2421,28,1.19,2023-12-03 20:37:44,Debit Card,192.168.253.108,0
2422,326,26.7,2024-08-03 20:37:44,Debit Card,192.168.133.98,0
2423,940,17.78,2024-09-08 20:37:44,Paypal,192.168.19.71,0
2424,149,68.94,2024-02-19 20:37:44,Paypal,192.168.39.42,1
2425,540,11.68,2024-07-19 20:37:44,Debit Card,192.168.145.191,0
2426,488,11.48,2024-06-16 20:37:44,Debit Card,192.168.90.174,0
2427,822,10.51,2024-04-07 20:37:44,Credit Card,192.168.219.107,0
2428,438,6.71,2024-02-27 20:37:44,Credit Card,192.168.220.148,0
2429,65,18.63,2023-12-29 20:37:44,Paypal,192.168.198.136,0
2430,356,108.54,2023-12-29 20:37:44,Credit Card,192.168.96.147,0
2431,533,74.57,2023-11-13 20:37:44,Paypal,192.168.32.126,0
2432,252,66.45,2024-02-25 20:37:44,Paypal,192.168.147.24,0
2433,235,79.81,2024-04-29 20:37:44,Wire Transfer,192.168.24.184,0
2434,227,15.7,2023-11-28 20:37:44,Paypal,192.168.209.248,0
2435,525,109.21,2024-10-26 20:37:44,Credit Card,192.168.120.18,1
2436,313,7.38,2024-01-10 20:37:44,Wire Transfer,192.168.140.41,0
2437,49,20.5,2024-07-29 20:37:44,Credit Card,192.168.87.248,0
2438,118,44.18,2024-03-09 20:37:44,Paypal,192.168.176.82,0
2439,54,5.43,2024-03-09 20:37:44,Paypal,192.168.192.144,0
2440,650,65.49,2024-01-02 20:37:44,Debit Card,192.168.208.228,0
2441,565,24.49,2024-02-15 20:37:44,Paypal,192.168.151.214,0
2442,44,76.72,2024-03-30 20:37:44,Wire Transfer,192.168.167.33,0
2443,815,33.95,2024-04-03 20:37:44,Paypal,192.168.24.61,0
2444,53,9.98,2024-01-03 20:37:44,Debit Card,192.168.55.189,0
2445,586,66.36,2024-04-06 20:37:44,Paypal,192.168.84.225,0
2446,558,14.53,2024-11-05 20:37:44,Paypal,192.168.223.168,0
2447,525,33.75,2024-10-04 20:37:44,Paypal,192.168.186.119,0
2448,677,3.93,2024-05-15 20:37:44,Debit Card,192.168.72.74,0
2449,102,48.1,2024-02-26 20:37:44,Credit Card,192.168.129.85,0
2450,792,54.81,2024-10-23 20:37:44,Paypal,192.168.153.96,0
2451,770,23.79,2024-04-24 20:37:44,Wire Transfer,192.168.53.189,0
2452,982,154.42,2023-12-27 20:37:44,Debit Card,192.168.174.110,0
2453,849,103.64,2024-09-22 20:37:44,Wire Transfer,192.168.202.60,0
2454,868,61.54,2024-09-08 20:37:44,Paypal,192.168.51.121,0
2455,398,62.53,2024-09-01 20:37:44,Debit Card,192.168.253.240,0
2456,138,14.54,2024-06-15 20:37:44,Paypal,192.168.73.212,0
2457,675,53.47,2023-11-16 20:37:44,Wire Transfer,192.168.176.212,0
2458,921,11.05,2024-05-31 20:37:44,Debit Card,192.168.251.168,0
2459,387,7.77,2024-03-27 20:37:44,Credit Card,192.168.7.75,0
2460,111,376.93,2023-11-28 20:37:44,Credit Card,192.168.213.230,0
2461,614,48.69,2024-03-24 20:37:44,Credit Card,192.168.239.19,0
2462,17,28.19,2024-05-15 20:37:44,Paypal,192.168.238.143,0
2463,780,17.0,2023-11-30 20:37:44,Debit Card,192.168.70.189,0
2464,182,46.31,2024-09-14 20:37:44,Wire Transfer,192.168.56.138,0
2465,884,2.54,2024-08-23 20:37:44,Wire Transfer,192.168.174.80,0
2466,536,4.97,2024-02-13 20:37:44,Paypal,192.168.109.203,0
2467,541,1.67,2024-04-17 20:37:44,Paypal,192.168.185.35,0
2468,171,34.57,2024-02-02 20:37:44,Wire Transfer,192.168.72.92,0
2469,409,45.89,2024-03-26 20:37:44,Debit Card,192.168.3.66,0
2470,740,3.23,2024-03-15 20:37:44,Paypal,192.168.181.206,0
2471,378,63.87,2024-01-26 20:37:44,Debit Card,192.168.52.93,0
2472,188,13.09,2024-08-19 20:37:44,Wire Transfer,192.168.181.182,0
2473,858,57.79,2023-12-11 20:37:44,Debit Card,192.168.47.3,1
2474,230,200.58,2024-03-04 20:37:44,Credit Card,192.168.193.143,0
2475,833,58.74,2024-04-30 20:37:44,Wire Transfer,192.168.84.214,0
2476,852,107.36,2024-07-26 20:37:44,Credit Card,192.168.34.50,0
2477,119,148.02,2024-05-04 20:37:44,Wire Transfer,192.168.33.73,0
2478,156,33.35,2024-02-07 20:37:44,Credit Card,192.168.3.2,0
2479,784,60.59,2024-08-27 20:37:44,Debit Card,192.168.132.16,0
2480,687,95.52,2024-10-30 20:37:44,Wire Transfer,192.168.182.33,0
2481,465,22.05,2024-07-09 20:37:44,Wire Transfer,192.168.9.57,0
2482,104,15.15,2024-04-07 20:37:44,Credit Card,192.168.40.230,0
2483,604,146.5,2024-01-24 20:37:44,Debit Card,192.168.52.210,0
2484,698,64.79,2024-09-30 20:37:44,Wire Transfer,192.168.16.136,0
2485,972,12.4,2024-04-30 20:37:44,Paypal,192.168.87.60,0
2486,795,29.81,2024-07-05 20:37:44,Credit Card,192.168.254.164,0
2487,502,79.59,2024-01-25 20:37:44,Wire Transfer,192.168.3.15,0
2488,693,39.6,2024-08-30 20:37:44,Debit Card,192.168.102.225,1
2489,682,52.48,2024-06-25 20:37:44,Debit Card,192.168.210.23,0
2490,699,70.07,2024-06-18 20:37:44,Debit Card,192.168.235.131,0
2491,175,48.64,2023-11-21 20:37:44,Debit Card,192.168.158.173,0
2492,734,38.84,2024-01-15 20:37:44,Credit Card,192.168.17.114,0
2493,745,69.24,2023-11-30 20:37:44,Wire Transfer,192.168.186.58,0
2494,674,65.02,2024-02-14 20:37:44,Credit Card,192.168.224.110,0
2495,421,49.7,2024-06-23 20:37:44,Credit Card,192.168.185.135,0
2496,134,22.3,2024-09-18 20:37:44,Debit Card,192.168.167.78,0
2497,391,26.03,2024-10-23 20:37:44,Paypal,192.168.186.184,0
2498,992,176.06,2024-05-28 20:37:44,Debit Card,192.168.143.44,0
2499,736,5.96,2024-10-27 20:37:44,Paypal,192.168.12.8,0
2500,501,15.63,2024-05-03 20:37:44,Credit Card,192.168.80.41,0
2501,665,33.9,2023-12-05 20:37:44,Debit Card,192.168.162.46,0
2502,33,90.62,2023-11-22 20:37:44,Debit Card,192.168.216.248,0
2503,55,8.94,2023-11-13 20:37:44,Credit Card,192.168.29.16,0
2504,954,16.21,2023-11-23 20:37:44,Debit Card,192.168.133.5,0
2505,519,3.4,2024-02-19 20:37:44,Wire Transfer,192.168.244.30,0
2506,756,61.21,2024-01-02 20:37:44,Paypal,192.168.117.178,0
2507,825,13.6,2024-04-02 20:37:44,Paypal,192.168.242.5,0
2508,638,24.61,2024-07-28 20:37:44,Paypal,192.168.235.141,0
2509,12,29.32,2023-12-06 20:37:44,Debit Card,192.168.227.49,0
2510,528,110.96,2024-04-25 20:37:44,Wire Transfer,192.168.89.50,0
2511,720,26.49,2024-01-14 20:37:44,Debit Card,192.168.14.108,0
2512,555,7.85,2023-11-16 20:37:44,Paypal,192.168.46.218,0
2513,373,37.15,2024-05-24 20:37:44,Debit Card,192.168.82.126,0
2514,484,164.79,2024-06-13 20:37:44,Paypal,192.168.84.34,0
2515,973,46.78,2024-03-05 20:37:44,Credit Card,192.168.71.175,0
2516,647,204.88,2024-02-27 20:37:44,Paypal,192.168.60.74,0
2517,228,91.98,2024-09-28 20:37:44,Credit Card,192.168.207.81,0
2518,623,1.83,2024-04-21 20:37:44,Credit Card,192.168.139.98,0
2519,307,53.71,2024-03-10 20:37:44,Credit Card,192.168.91.213,0
2520,457,16.9,2024-06-05 20:37:44,Paypal,192.168.95.178,0
2521,160,41.01,2024-01-28 20:37:44,Wire Transfer,192.168.249.132,0
2522,331,16.38,2024-02-01 20:37:44,Paypal,192.168.169.187,0
2523,776,21.45,2024-03-16 20:37:44,Debit Card,192.168.60.113,0
2524,225,128.31,2024-10-21 20:37:44,Debit Card,192.168.81.241,0
2525,983,11.57,2024-09-17 20:37:44,Wire Transfer,192.168.190.240,0
2526,729,103.62,2024-08-16 20:37:44,Wire Transfer,192.168.84.25,0
2527,504,1.55,2024-02-10 20:37:44,Wire Transfer,192.168.232.215,0
2528,456,4.76,2023-11-15 20:37:44,Credit Card,192.168.207.33,0
2529,45,96.44,2024-04-10 20:37:44,Wire Transfer,192.168.19.57,0
2530,214,49.79,2023-11-14 20:37:44,Wire Transfer,192.168.15.41,0
2531,59,68.76,2024-07-28 20:37:44,Wire Transfer,192.168.197.208,0
2532,644,11.75,2024-05-01 20:37:44,Paypal,192.168.60.109,0
2533,616,38.51,2024-05-16 20:37:44,Debit Card,192.168.240.96,0
2534,195,66.82,2024-06-15 20:37:44,Debit Card,192.168.22.171,0
2535,925,49.35,2024-08-20 20:37:44,Wire Transfer,192.168.160.141,0
2536,489,31.9,2024-04-30 20:37:44,Debit Card,192.168.166.26,0
2537,157,160.67,2024-10-03 20:37:44,Paypal,192.168.244.209,0
2538,610,56.37,2023-12-19 20:37:44,Debit Card,192.168.133.125,0
2539,226,119.16,2024-06-08 20:37:44,Credit Card,192.168.177.97,0
2540,412,65.42,2024-07-02 20:37:44,Paypal,192.168.219.133,0
2541,205,66.49,2024-09-11 20:37:44,Debit Card,192.168.229.71,0
2542,79,4.17,2024-03-30 20:37:44,Debit Card,192.168.176.18,0
2543,124,22.27,2024-03-05 20:37:44,Paypal,192.168.95.134,0
